"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","ID"
0.542,0.716,3,-5.248,1,0.0261,0.404,1.99e-06,0.1,0.659,137.748,206117,4,24.33665,8,"No",33886
0.751,0.601,1,-8.206,1,0.044,0.00823,0.00329,0.0651,0.772,104.414,316467,4,46.91904,12,"Yes",33887
0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773,257480,4,28.62747,12,"Yes",33888
0.732,0.723,10,-6.659,1,0.0307,0.334,9.34e-05,0.194,0.731,110.173,221093,4,45.08427,10,"Yes",33889
0.692,0.265,5,-15.227,1,0.0333,0.672,0.00107,0.083,0.51,118.828,191493,4,31.91652,10,"No",33890
0.22,0.00792,7,-36.24,1,0.049,0.964,0.25,0.0974,0.147,80.829,245427,4,31.37379,15,"No",33891
0.751,0.876,6,-8.142,0,0.0608,0.0174,0.000937,0.0932,0.673,125.141,232153,4,64.38454,9,"Yes",33892
0.769,0.898,1,-9.347,1,0.0355,0.116,0.000648,0.261,0.968,108.141,242773,4,53.02171,8,"Yes",33893
0.688,0.782,5,-12.291,0,0.034,0.000235,0.666,0.0955,0.77,127.822,264307,4,34.26816,10,"Yes",33894
0.689,0.319,6,-12.477,1,0.0922,0.751,0,0.299,0.481,130.186,136373,4,22.87091,8,"No",33895
0.583,0.526,4,-5.781,1,0.0291,0.0634,0.000123,0.218,0.313,160.067,329400,4,32.31796,14,"Yes",33896
0.692,0.366,11,-14.033,0,0.0353,0.387,0.000499,0.0823,0.729,136.404,292160,4,53.78558,9,"No",33897
0.368,0.592,7,-11.042,1,0.0331,0.574,0.00144,0.0674,0.398,127.593,282133,4,48.07133,11,"No",33898
0.343,0.0851,1,-15.72,1,0.0342,0.696,1.6e-06,0.245,0.155,113.914,176960,4,20.15125,11,"No",33899
0.574,0.961,8,-7.443,1,0.0367,0.0174,0.554,0.0788,0.382,130.874,377813,4,36.49649,15,"No",33900
0.336,0.245,1,-19.144,1,0.0729,0.662,0.269,0.132,0.245,171.445,773267,4,24.49653,28,"No",33901
0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,89.70109,11,"Yes",33902
0.318,0.638,5,-11.898,1,0.0353,0.129,0.0057,0.172,0.537,178.262,152773,4,29.21238,9,"No",33903
0.834,0.365,8,-9.014,1,0.131,0.217,0.000354,0.0976,0.383,115.13,233627,4,46.21285,9,"No",33904
0.765,0.596,11,-7.586,1,0.0518,0.5,0,0.289,0.941,158.112,141533,3,40.8885,5,"Yes",33905
0.66,0.794,10,-11.203,1,0.0334,0.106,0.00445,0.0974,0.835,119.705,365173,4,57.8549,14,"Yes",33906
0.557,0.0807,3,-23.484,1,0.296,0.774,0,0.966,0.357,97.618,819333,4,22.68413,35,"No",33907
0.723,0.739,0,-7.943,1,0.401,0.403,0,0.365,0.805,177.886,225267,4,26.39095,11,"Yes",33908
0.894,0.764,4,-10.028,0,0.0604,0.00154,0.0349,0.0323,0.796,127.038,290933,4,31.27524,15,"Yes",33909
0.618,0.75,0,-3.523,1,0.0241,0.0228,0.00101,0.0634,0.338,98.206,246560,4,39.7583,14,"Yes",33910
0.458,0.52,2,-8.474,1,0.0266,0.285,0,0.466,0.407,147.579,229493,4,39.54245,9,"Yes",33911
0.816,0.364,8,-14.152,0,0.0289,0.184,0.809,0.105,0.362,99.064,187320,4,40.84988,8,"No",33912
0.477,0.564,4,-8.582,1,0.028,0.0111,0,0.221,0.292,67.965,257680,4,48.82694,10,"Yes",33913
0.612,0.694,0,-8.277,1,0.026,0.00142,0.0012,0.0749,0.551,115.53,250667,4,26.44531,11,"Yes",33914
0.46,0.339,9,-9.607,1,0.0286,0.296,0,0.209,0.146,132.114,247133,4,65.52869,11,"Yes",33915
0.705,0.908,2,-4.107,1,0.0301,0.0208,0,0.128,0.928,119.87,230063,4,49.84938,10,"No",33916
0.413,0.966,5,-3.339,0,0.0794,3.31e-05,0.897,0.0405,0.489,125.853,180960,4,34.72089,9,"No",33917
0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,4,37.71321,10,"Yes",33918
0.506,0.657,7,-7.291,1,0.0278,0.0373,0,0.0432,0.496,140.481,270027,4,55.35166,11,"Yes",33919
0.33,0.435,0,-14.488,1,0.0533,0.189,0,0.615,0.346,132.509,187160,4,30.91764,8,"No",33920
0.234,0.954,9,-5.088,1,0.0606,0.0955,0.908,0.187,0.961,157.801,99747,4,27.09043,5,"No",33921
0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320,4,28.92143,17,"Yes",33922
0.572,0.944,7,-6.563,1,0.0667,0.00712,0,0.153,0.542,147.733,131600,4,28.11645,9,"No",33923
0.589,0.962,7,-6.815,1,0.181,0.0502,0.00225,0.242,0.503,103.396,227827,4,21.78585,9,"Yes",33924
0.601,0.079,9,-16.254,1,0.182,0.868,2e-04,0.114,0.315,64.176,363227,4,50.94651,15,"No",33925
0.427,0.943,11,-6.036,0,0.0571,4.35e-06,0.879,0.3,0.343,161.11,215000,4,43.0666,9,"No",33926
0.46,0.505,9,-5.487,1,0.0266,0.42,0,0.134,0.22,135.757,235107,4,35.216,13,"Yes",33927
0.711,0.724,7,-5.97,1,0.0851,0.0393,3.81e-06,0.141,0.482,80.975,251120,4,37.7817,9,"Yes",33928
0.706,0.747,9,-3.901,0,0.286,0.00533,0,0.204,0.505,95.547,270493,4,27.92009,12,"Yes",33929
0.547,0.373,0,-7.336,1,0.0273,0.504,0,0.176,0.182,132.741,217400,4,22.05691,14,"Yes",33930
0.233,0.247,9,-14.116,0,0.0304,0.583,0.0488,0.308,0.0864,173.54,263747,3,60.99356,12,"No",33931
0.358,0.893,4,-7.486,0,0.12,0.0222,0.0524,0.126,0.262,174.238,293653,4,35.88803,15,"Yes",33932
0.54,0.724,6,-6.438,0,0.0972,0.0499,9.99e-06,0.394,0.726,154.823,220107,4,51.62727,9,"No",33933
0.496,0.893,0,-9.326,1,0.0652,0.192,0.00011,0.608,0.575,149.402,617489,4,39.34944,19,"No",33934
0.639,0.33,10,-15.176,1,0.0408,0.954,0.288,0.0859,0.804,100.316,177493,4,36.02358,9,"No",33935
0.477,0.709,4,-8.76,1,0.031,0.00368,6.5e-05,0.0354,0.74,125.398,204267,4,28.08379,9,"No",33936
0.539,0.407,8,-13.017,1,0.0264,0.639,6.95e-05,0.0613,0.264,80.156,286667,4,35.24057,12,"Yes",33937
0.375,0.544,2,-3.973,1,0.104,0.000985,0.0259,0.128,0.197,155.485,220760,4,103.76653,5,"No",33938
0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,228267,4,48.97966,10,"Yes",33939
0.493,0.978,0,-6.37,0,0.0763,0.0115,0.154,0.109,0.183,128.288,272373,4,26.36123,15,"Yes",33940
0.883,0.404,7,-9.491,1,0.121,0.725,0,0.0752,0.964,123.931,138400,4,51.35856,8,"No",33941
0.173,0.868,7,-6.996,1,0.101,0.0685,0.541,0.386,0.39,81.436,188839,5,25.08904,9,"No",33942
0.269,0.934,2,-5.462,1,0.0717,0.000225,0.00178,0.0683,0.467,104.608,149173,4,19.38191,6,"No",33943
0.682,0.748,9,-10.862,0,0.036,0.0409,1.3e-05,0.103,0.933,122.847,252373,4,25.61033,12,"Yes",33944
0.844,0.34,5,-11.238,1,0.0509,0.0509,0.00955,0.0505,0.738,128.166,97693,4,33.94813,6,"No",33945
0.651,0.877,5,-5.095,0,0.0616,0.28,1.46e-06,0.0882,0.654,97.082,259560,4,20.51577,14,"No",33946
0.524,0.366,10,-14.569,1,0.51,0.912,0.000129,0.675,0.799,122.891,125600,4,31.61034,6,"No",33947
0.51,0.223,8,-16.396,1,0.035,0.825,0.00032,0.64,0.59,157.551,161000,3,58.69684,8,"No",33948
0.469,0.621,0,-6.763,1,0.0253,0.205,0.000776,0.135,0.395,175.906,378907,4,35.07704,17,"Yes",33949
0.586,0.445,5,-11.896,0,0.0826,0.884,0.454,0.0892,0.837,89.327,211267,4,21.08915,9,"No",33950
0.375,0.348,9,-14.915,0,0.0314,0.758,0.0213,0.0692,0.438,105.989,601400,4,31.01209,30,"No",33951
0.884,0.643,4,-8.593,0,0.238,0.0881,1.73e-05,0.162,0.162,98.084,258000,4,59.784,11,"Yes",33952
0.502,0.142,7,-11.456,1,0.0353,0.895,0,0.114,0.57,140.054,217733,5,32.77756,13,"No",33953
0.756,0.65,6,-8.004,1,0.0457,0.307,0,0.0606,0.788,132.274,340867,4,49.11417,11,"Yes",33954
0.539,0.597,7,-9.581,1,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,4,21.6847,15,"Yes",33955
0.516,0.11,2,-14.176,0,0.038,0.522,0.00121,0.131,0.0538,105.595,245746,4,40.058,9,"No",33956
0.326,0.699,11,-7.928,1,0.0285,0.0191,0.000207,0.0813,0.821,166.925,183730,4,33.22698,10,"No",33957
0.472,0.613,9,-7.273,1,0.322,0.941,7.53e-06,0.715,0.788,147.203,282933,4,21.5108,14,"No",33958
0.369,0.762,10,-8.993,1,0.0464,0.22,2.8e-05,0.579,0.644,84.957,302107,4,53.64431,9,"Yes",33959
0.64,0.433,2,-15.617,1,0.029,0.0334,0.000412,0.0705,0.395,101.675,194733,4,25.30337,11,"No",33960
0.544,0.432,7,-14.262,1,0.0305,0.552,2e-06,0.132,0.767,153.204,253627,4,52.81864,12,"No",33961
0.233,0.929,5,-6.886,0,0.0996,8.18e-06,0.0481,0.388,0.242,132.043,182467,4,31.31036,9,"No",33962
0.3,0.449,3,-8.422,0,0.0296,0.0367,0.00202,0.129,0.201,104.256,329173,4,49.58077,16,"No",33963
0.322,0.409,9,-14.883,0,0.0369,0.208,0.00635,0.109,0.301,99.807,395200,4,35.85819,19,"No",33964
0.681,0.697,4,-11.063,1,0.0327,0.357,0,0.388,0.775,119.956,223667,4,25.74709,13,"Yes",33965
0.634,0.577,4,-7.579,0,0.0303,0.143,1.78e-05,0.183,0.4,116.212,319880,4,26.24059,9,"Yes",33966
0.27,0.528,5,-7.192,1,0.0345,0.036,7.28e-06,0.13,0.285,159.24,312067,4,30.93251,13,"Yes",33967
0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,4,25.28552,13,"Yes",33968
0.438,0.866,9,-7.017,1,0.156,0.00958,0.000738,0.0721,0.483,125.084,228374,4,21.27471,7,"No",33969
0.606,0.683,2,-9.581,1,0.03,0.0925,0,0.125,0.715,118.864,244627,4,49.45581,10,"Yes",33970
0.784,0.843,11,-6.477,1,0.0661,0.123,9.85e-05,0.0568,0.898,94.988,291720,4,20.46952,15,"Yes",33971
0.674,0.465,5,-8.565,1,0.0258,0.441,0,0.098,0.317,129.896,338667,4,41.71015,14,"Yes",33972
0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691,390862,4,34.12974,17,"Yes",33973
0.482,0.241,0,-16.53,1,0.0367,0.736,2.3e-06,0.0868,0.201,96.574,210693,4,37.42232,11,"No",33974
0.496,0.762,6,-7.64,0,0.0628,0.036,0.00199,0.315,0.674,130.004,248000,4,30.23041,11,"Yes",33975
0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,305533,4,53.02081,13,"Yes",33976
0.15,0.848,2,-7.682,1,0.0556,9.05e-06,0.929,0.457,0.449,139.227,255360,4,24.62445,11,"No",33977
0.727,0.824,2,-8.915,1,0.0394,0.00812,1.58e-06,0.0922,0.935,125.104,282933,4,31.39559,12,"Yes",33978
0.375,0.588,1,-10.568,0,0.0392,0.000257,0.917,0.261,0.0854,113.495,321360,4,29.29312,12,"No",33979
0.848,0.698,11,-4.885,0,0.241,0.0181,4.07e-06,0.203,0.895,101.074,294960,4,26.91261,15,"Yes",33980
0.478,0.405,0,-9.348,1,0.351,0.554,0.000684,0.106,0.128,79.872,346227,5,48.70167,9,"No",33981
0.511,0.426,3,-11.686,1,0.027,0.633,0,0.0809,0.8,90.194,225116,4,31.65014,13,"No",33982
0.757,0.843,1,-7.222,1,0.0332,0.0424,0.377,0.0742,0.717,113.21,236133,4,120.27292,6,"Yes",33983
0.393,0.153,4,-23.2,0,0.097,0.795,0,0.598,0.263,93.299,80560,4,34.4333,4,"No",33984
0.633,0.763,3,-7.652,1,0.0292,0.0575,2.76e-05,0.0993,0.495,102.991,226853,4,37.54978,11,"Yes",33985
0.595,0.855,0,-8.806,1,0.0317,0.00463,0.000755,0.0408,0.818,120.145,280800,4,20.82655,14,"Yes",33986
0.686,0.454,10,-10.928,0,0.0328,0.43,0.00021,0.286,0.645,131.977,321000,4,29.75753,17,"Yes",33987
0.511,0.864,7,-11.973,1,0.0569,0.00824,3.89e-06,0.291,0.5,144.952,230427,4,27.65023,9,"Yes",33988
0.728,0.448,8,-10.54,1,0.172,0.103,0,0.267,0.483,80.902,202920,4,107.91167,7,"Yes",33989
0.561,0.88,7,-5.13,1,0.0656,0.0015,0.194,0.372,0.0934,120,405573,4,42.94903,16,"No",33990
0.552,0.696,1,-8.374,1,0.0324,0.00661,0.00104,0.0721,0.52,116.175,285667,4,19.03744,14,"Yes",33991
0.591,0.304,2,-16.902,1,0.0491,0.995,0.927,0.146,0.187,102.35,238507,3,17.55403,11,"No",33992
0.555,0.282,10,-18.685,1,0.0361,0.843,0.898,0.695,0.676,98.014,284533,4,31.95505,8,"No",33993
0.644,0.157,7,-16.323,0,0.0407,0.991,0.92,0.101,0.448,82.251,252267,4,22.62803,13,"No",33994
0.757,0.433,0,-10.996,1,0.0679,0.969,0.914,0.0657,0.948,103.448,177840,4,59.38653,9,"No",33995
0.716,0.872,11,-6.531,0,0.371,0.0103,0,0.0591,0.749,101.373,218427,4,37.48305,10,"Yes",33996
0.857,0.635,10,-9.532,0,0.198,0.0355,0.00345,0.13,0.53,96.589,271067,4,31.20915,13,"Yes",33997
0.416,0.487,2,-8.749,1,0.0345,0.588,0.00162,0.34,0.718,93.262,464267,3,96.13621,17,"No",33998
0.754,0.575,9,-8.22,1,0.366,0.0977,0,0.474,0.561,180.389,272834,4,82.63106,7,"Yes",33999
0.905,0.758,7,-11.348,1,0.175,0.00229,0.00152,0.11,0.598,127.593,258080,4,26.50398,11,"Yes",34000
0.37,0.811,6,-5.105,1,0.0407,0.222,0.0913,0.262,0.552,161.887,191653,4,31.66257,10,"No",34001
0.348,0.973,10,-4.818,0,0.0716,0.000457,0.781,0.135,0.374,152.235,133067,1,16.03238,7,"No",34002
0.72,0.478,9,-11.074,1,0.0239,0.115,2.27e-05,0.104,0.672,97.073,409360,4,37.54959,17,"Yes",34003
0.463,0.703,0,-4.807,1,0.0269,0.0049,0,0.207,0.225,75.426,370093,4,39.23872,12,"Yes",34004
0.604,0.844,8,-6.003,1,0.0597,0.000401,0.214,0.0484,0.791,160.318,270893,4,33.55753,15,"Yes",34005
0.529,0.816,7,-7.075,1,0.0385,0.276,0.0602,0.192,0.825,149.769,309720,4,38.92123,14,"Yes",34006
0.336,0.0931,6,-19.349,0,0.0347,0.836,0.205,0.0364,0.117,112.265,557827,4,30.67163,24,"No",34007
0.438,0.119,5,-19.726,0,0.0301,0.485,0.0952,0.0889,0.133,109.023,196227,4,48.42117,10,"No",34008
0.794,0.95,1,-8.78,1,0.294,0.124,7.71e-05,0.133,0.324,94.984,258507,4,22.93256,9,"Yes",34009
0.665,0.743,0,-6.938,0,0.0329,0.784,0.522,0.0769,0.804,95.803,317933,4,37.23121,14,"No",34010
0.798,0.616,11,-8.788,0,0.151,0.00941,5.09e-06,0.0637,0.96,78.884,235400,4,46.32599,7,"Yes",34011
0.679,0.659,1,-10.826,0,0.0269,0.0771,4.12e-06,0.316,0.528,154.171,306227,4,56.62541,14,"No",34012
0.89,0.716,1,-9.673,1,0.296,0.174,0.000589,0.0657,0.656,99.988,247400,4,43.71556,10,"Yes",34013
0.377,0.194,7,-12.026,1,0.0316,0.861,5.01e-06,0.124,0.528,130.563,199707,4,41.48902,9,"Yes",34014
0.734,0.368,9,-11.548,1,0.032,0.631,0.0793,0.16,0.88,107.615,186467,3,38.33692,9,"No",34015
0.562,0.742,9,-6.355,1,0.0346,0.0369,1.47e-06,0.102,0.793,165.6,289200,4,92.14822,11,"Yes",34016
0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996,373000,4,42.80081,12,"Yes",34017
0.372,0.909,11,-9.059,1,0.0863,0.000354,0.00198,0.118,0.841,99.53,167491,4,52.39199,6,"No",34018
0.642,0.17,9,-16.867,0,0.0631,0.91,0.91,0.201,0.339,104.709,187733,4,23.06883,8,"No",34019
0.555,0.886,11,-9.684,0,0.0435,2.76e-06,0.613,0.0727,0.526,120.213,194960,4,28.39098,10,"No",34020
0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,35.27803,10,"Yes",34021
0.813,0.655,1,-7.884,1,0.0262,0.101,6.65e-05,0.146,0.46,99.982,304933,4,27.74914,13,"Yes",34022
0.801,0.693,1,-10.239,1,0.073,0.0504,0,0.168,0.742,113.137,274133,4,20.9245,10,"Yes",34023
0.601,0.937,2,-7.308,1,0.0509,0.000816,0.673,0.0805,0.837,124.013,265840,4,38.66055,12,"No",34024
0.608,0.825,5,-6.847,0,0.0535,0.721,0.00316,0.0871,0.97,114.982,266373,4,36.35633,10,"No",34025
0.192,0.00597,1,-32.604,1,0.0429,0.993,0.908,0.0973,0.0366,65.821,467893,3,23.57099,25,"No",34026
0.376,0.277,1,-18.291,1,0.0357,0.133,0,0.0643,0.309,178.814,244240,4,47.49646,11,"No",34027
0.146,0.208,0,-25.372,0,0.0426,0.00433,0.895,0.531,0.0461,77.323,213507,4,44.98505,7,"No",34028
0.68,0.92,7,-4.564,1,0.0352,0.0401,0,0.235,0.93,108.267,226133,4,55.72201,9,"No",34029
0.435,0.474,0,-11.659,0,0.0591,0.876,0.0433,0.0924,0.772,180.727,182067,4,20.38273,11,"No",34030
0.698,0.804,3,-10.383,0,0.0646,0.173,0.00581,0.649,0.745,118.708,287800,4,17.92581,14,"Yes",34031
0.3,0.225,4,-11.079,1,0.0264,0.915,0,0.159,0.294,87.698,168627,4,33.39294,8,"Yes",34032
0.745,0.891,11,-9.464,0,0.0746,0.0867,0,0.124,0.654,106.641,262333,4,28.22755,13,"Yes",34033
0.603,0.34,7,-13.143,1,0.0452,0.468,0,0.0888,0.309,87.883,196600,4,26.48598,10,"No",34034
0.723,0.699,1,-8.369,1,0.07,0.0505,0,0.136,0.66,90.206,380867,4,21.97928,13,"Yes",34035
0.743,0.89,11,-6.293,0,0.0891,0.244,0.000209,0.218,0.786,109.954,294627,4,38.24026,12,"Yes",34036
0.718,0.225,0,-13.301,1,0.0295,0.808,0.000994,0.0962,0.245,98.079,228467,4,39.74971,11,"No",34037
0.721,0.949,6,-5.685,1,0.278,0.0495,0,0.327,0.835,83.028,240093,4,24.73308,11,"Yes",34038
0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,268333,4,33.4204,12,"Yes",34039
0.586,0.138,2,-12.476,1,0.0297,0.863,1.52e-06,0.109,0.134,99.576,249440,4,44.04536,10,"No",34040
0.661,0.172,3,-15.791,0,0.0473,0.839,9.14e-06,0.0993,0.707,100.562,161200,4,39.58008,10,"No",34041
0.273,0.537,2,-9.612,1,0.0306,0.0241,0,0.0922,0.232,81.814,287320,4,41.24504,9,"Yes",34042
0.646,0.368,4,-15.714,1,0.0409,0.0926,0,0.0598,0.749,124.724,146573,4,49.69081,7,"No",34043
0.613,0.932,7,-8.015,1,0.0622,0.00567,0.011,0.079,0.524,111.02,273333,4,35.35456,11,"No",34044
0.76,0.284,9,-12.244,0,0.0297,0.00424,7.84e-06,0.0737,0.108,107.963,292160,4,85.60671,10,"Yes",34045
0.557,0.277,0,-15.085,1,0.0338,0.114,0,0.0628,0.703,131.507,161840,4,54.07492,6,"No",34046
0.411,0.702,5,-12.802,0,0.0755,0.0113,0.498,0.116,0.631,119.614,152867,4,62.62921,5,"No",34047
0.352,0.505,4,-7.084,0,0.0299,0.567,0.0296,0.14,0.0665,109.197,280347,4,68.51767,12,"No",34048
0.62,0.905,10,-5.214,1,0.0277,0.0176,0.00097,0.331,0.801,134.986,235573,4,29.89609,13,"Yes",34049
0.51,0.477,0,-10.1,1,0.0485,0.000239,0.0016,0.415,0.11,97.265,166227,4,81.93979,6,"No",34050
0.627,0.338,7,-10.327,1,0.0347,0.831,0.0118,0.101,0.124,108.634,284293,4,21.2318,16,"No",34051
0.565,0.961,0,-3.788,1,0.103,0.00385,0.000133,0.289,0.526,112.256,289373,4,24.80036,18,"No",34052
0.634,0.73,9,-9.869,0,0.0471,0.425,0.0314,0.326,0.708,106.049,102667,4,43.00415,5,"No",34053
0.547,0.177,4,-18.395,0,0.0452,0.813,1.99e-05,0.109,0.176,184.44,274267,3,38.13069,14,"No",34054
0.534,0.485,9,-8.045,1,0.0467,0.537,1.79e-06,0.104,0.102,80.923,384307,4,24.4321,15,"Yes",34055
0.784,0.896,1,-9.705,1,0.0682,0.311,0,0.317,0.744,106.835,301893,4,57.29732,12,"Yes",34056
0.434,0.579,0,-8.603,1,0.0295,0.123,2.91e-05,0.0857,0.369,134.477,435227,4,28.2828,16,"Yes",34057
0.758,0.852,4,-9.768,0,0.0503,0.0549,0.151,0.0381,0.757,122.07,327040,4,28.39302,18,"Yes",34058
0.928,0.71,8,-11.834,1,0.0603,0.00242,2.9e-06,0.08,0.771,106.03,240347,4,63.42102,10,"Yes",34059
0.744,0.479,0,-7.83,0,0.0375,0.713,0,0.164,0.514,125.095,184000,4,42.76356,7,"No",34060
0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,229827,4,24.30897,10,"Yes",34061
0.663,0.599,2,-13.299,1,0.378,0.0145,0,0.15,0.259,200.312,235627,4,31.78882,12,"Yes",34062
0.474,0.0221,7,-26.984,1,0.0661,0.993,0.873,0.164,0.493,90.214,97160,3,38.04081,5,"No",34063
0.66,0.46,2,-14.043,1,0.0474,0.647,9.32e-05,0.0881,0.695,100.115,233000,4,30.05035,10,"No",34064
0.433,0.647,7,-13.503,1,0.0371,0.1,1.2e-05,0.091,0.867,170.028,232867,4,43.93309,11,"No",34065
0.664,0.356,0,-16.021,1,0.12,0.626,0.00536,0.189,0.552,135.768,159160,4,32.277,10,"No",34066
0.587,0.104,1,-20.17,1,0.0311,0.85,0.343,0.127,0.263,111.061,219373,4,36.31863,11,"No",34067
0.469,0.386,2,-12.112,1,0.0272,0.103,1.2e-05,0.291,0.383,102.476,207467,4,48.28904,12,"Yes",34068
0.518,0.883,2,-7.026,1,0.0292,5.78e-05,0.8,0.144,0.185,127.985,327867,4,63.57764,11,"No",34069
0.746,0.493,11,-9.427,0,0.0997,0.302,0.00957,0.109,0.878,82.04,282333,4,24.41386,10,"Yes",34070
0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4,22.93655,10,"No",34071
0.621,0.204,8,-16.641,1,0.0555,0.959,0.935,0.116,0.591,95.181,402240,4,44.9321,17,"No",34072
0.593,0.635,0,-7.417,1,0.0359,0.607,1.2e-06,0.084,0.934,94.253,133000,4,51.76199,5,"No",34073
0.424,0.958,6,-4.167,1,0.0983,6.06e-05,1.03e-05,0.376,0.559,98.287,153587,4,72.66223,8,"No",34074
0.766,0.49,10,-10.124,0,0.0531,0.0265,1.41e-05,0.0552,0.499,110.001,386307,4,27.33837,18,"Yes",34075
0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,341533,4,21.44611,14,"Yes",34076
0.573,0.437,1,-13.854,1,0.0881,0.81,0,0.336,0.847,132.458,130040,4,26.58536,6,"No",34077
0.338,0.551,10,-5.287,1,0.0297,0.327,0,0.152,0.382,168.54,202733,4,17.52823,11,"Yes",34078
0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,239960,4,39.67888,9,"Yes",34079
0.745,0.612,6,-7.466,1,0.127,0.239,0,0.152,0.865,85.985,239453,4,17.68586,11,"Yes",34080
0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,287267,4,24.23904,15,"Yes",34081
0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573,4,32.54251,10,"Yes",34082
0.634,0.784,1,-11.363,1,0.039,0.107,3.1e-05,0.208,0.654,119.067,298547,4,44.35691,10,"Yes",34083
0.719,0.623,7,-8.441,0,0.0863,0.559,0,0.0796,0.952,155.124,249591,4,38.7231,11,"No",34084
0.474,0.634,2,-8.471,0,0.0514,0.185,0.000118,0.067,0.353,184.208,225627,4,68.70673,9,"Yes",34085
0.524,0.689,4,-4.737,1,0.0289,0.149,0,0.129,0.789,104.514,155000,4,39.37378,8,"No",34086
0.863,0.68,6,-6.018,0,0.0642,0.0457,0.000476,0.0853,0.875,130.092,216067,4,18.00894,9,"Yes",34087
0.771,0.463,11,-24.196,0,0.0636,0.494,0.86,0.0607,0.922,120.819,274747,4,66.56208,11,"No",34088
0.552,0.301,5,-15.564,1,0.0446,0.759,0,0.173,0.664,117.524,164160,4,69.12502,5,"No",34089
0.649,0.535,1,-8.276,0,0.0305,0.206,0.84,0.15,0.355,79.216,273113,4,27.2174,14,"No",34090
0.593,0.659,9,-8.399,1,0.0412,0.864,0,0.449,0.961,85.749,143240,4,108.49858,4,"No",34091
0.411,0.715,9,-6.649,1,0.0914,0.131,0,0.192,0.532,151.449,181400,4,31.78422,10,"No",34092
0.811,0.428,7,-10.728,1,0.221,0.0122,0.317,0.344,0.653,80.962,277893,4,36.04817,13,"Yes",34093
0.644,0.674,6,-6.998,1,0.0345,0.0761,0,0.0659,0.656,155.907,283067,4,64.66032,10,"Yes",34094
0.594,0.805,1,-9.91,0,0.0791,0.799,0.0038,0.311,0.496,118.047,157707,4,83.22014,7,"No",34095
0.501,0.378,4,-9.37,1,0.029,0.735,0,0.119,0.178,119.987,257733,4,36.66103,11,"Yes",34096
0.319,0.516,2,-7.074,1,0.0347,0.0178,0.913,0.259,0.505,128.109,262200,4,43.5274,12,"No",34097
0.353,0.834,0,-7.566,0,0.0517,0.00457,0.935,0.31,0.153,101.037,615760,4,81.11309,15,"No",34098
0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,336733,4,35.34507,13,"Yes",34099
0.497,0.948,7,-6.712,1,0.115,0.0763,1.24e-05,0.879,0.743,87.595,286680,4,24.36809,9,"No",34100
0.595,0.558,5,-17.964,1,0.0447,0.00895,0.887,0.293,0.55,125.976,536667,4,43.40111,21,"No",34101
0.726,0.694,0,-8.098,1,0.0281,0.0646,0,0.0977,0.843,95.779,227240,4,86.43734,9,"Yes",34102
0.416,0.89,2,-5.052,1,0.0722,0.00879,0.000935,0.0519,0.847,148.076,110867,4,35.91203,6,"No",34103
0.591,0.911,2,-5.65,1,0.0407,0.122,0.000575,0.391,0.438,99.992,216200,4,41.58986,8,"Yes",34104
0.513,0.148,2,-19.51,1,0.0822,0.829,0.0116,0.281,0.562,99.423,146800,4,35.75997,6,"No",34105
0.641,0.812,0,-7.945,0,0.0293,0.155,4.43e-05,0.078,0.822,112.777,257333,4,26.40994,13,"Yes",34106
0.507,0.609,9,-13.766,0,0.0328,0.226,0.102,0.108,0.79,93.452,222000,4,30.6067,10,"No",34107
0.86,0.636,2,-15.511,1,0.145,0.172,4.9e-05,0.368,0.842,128.012,226933,4,71.69762,10,"Yes",34108
0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,320267,3,70.00146,10,"Yes",34109
